MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,heavy_client_threshold,hf_repo_id,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_images,num_parallel_executions,pc_name,plot_dir,round_timeout,server_join_timeout,server_ready_timeout,server_startup_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
32,FedProx,16,0.6174496644295302,0.5529344972131766,0.6499928393353285,0.6136339424930031,0.6174496644295302,27,-1,-1,csv_geosciences/runs/20260416-163504_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,2,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1517.44912648201,True,0
2,FedAvg,16,0.7404761904761905,0.7373693935335227,0.5257342278957366,0.7382974674711088,0.7404761904761905,26,-1,-1,csv_geosciences/runs/20260416-165205_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1401.7985632419586,True,1
2,FedAvg,16,0.7166666666666667,0.710884251101065,0.5484620119844165,0.7138850152204432,0.7166666666666667,26,-1,-1,csv_geosciences/runs/20260416-165339_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,2,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1418.1904356479645,True,4
2,FedProx,16,0.7214285714285714,0.7177917557846161,0.5341093449365525,0.7186441934022453,0.7214285714285714,29,-1,-1,csv_geosciences/runs/20260416-165852_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,2,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1424.3239979743958,True,0
2,FedProx,16,0.7023809523809523,0.686885886222621,0.5908028392564684,0.7050092250816923,0.7023809523809523,22,-1,-1,csv_geosciences/runs/20260416-170057_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,2,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1444.2876563072205,True,9
2,FedAvg,16,0.7309523809523809,0.7273855133638079,0.5452318526449658,0.7288602446794584,0.7309523809523809,27,-1,-1,csv_geosciences/runs/20260416-170343_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,2,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1417.196944475174,True,10
2,FedAvg,16,0.7404761904761905,0.7386294769325791,0.5193851399989355,0.7386314813006541,0.7404761904761905,27,-1,-1,csv_geosciences/runs/20260416-170454_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,2,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1438.2782399654388,True,7
2,FedProx,16,0.7357142857142858,0.7316795403418042,0.5624382751328605,0.7338088812682286,0.7357142857142858,26,-1,-1,csv_geosciences/runs/20260416-171229_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,2,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1480.901941537857,True,6
4,FedProx,16,0.5904761904761905,0.4384374108925007,0.6783124781790234,0.34866213151927433,0.5904761904761905,1,-1,-1,csv_geosciences/runs/20260416-171508_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,4,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,972.7652747631073,True,0
2,FedProx,16,0.7047619047619048,0.6983195923013317,0.5812010716824304,0.7015816326530612,0.7047619047619048,29,-1,-1,csv_geosciences/runs/20260416-171728_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,2,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1519.7008528709412,True,1
4,FedAvg,16,0.7071428571428572,0.708830727618884,0.5604323310511453,0.7151632728595921,0.7071428571428572,29,-1,-1,csv_geosciences/runs/20260416-171948_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,4,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,962.2272338867188,True,10
4,FedAvg,16,0.6833333333333333,0.6853103139811226,0.6019934407302312,0.6936271171387651,0.6833333333333333,26,-1,-1,csv_geosciences/runs/20260416-172131_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,4,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,993.5566115379333,True,7
4,FedProx,16,0.7166666666666667,0.7142330776697702,0.5570036439668564,0.7143147046721281,0.7166666666666667,28,-1,-1,csv_geosciences/runs/20260416-172433_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,4,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,997.4354701042175,True,3
4,FedProx,16,0.6904761904761905,0.6890132621064503,0.5832637158178148,0.6884492264787941,0.6904761904761905,26,-1,-1,csv_geosciences/runs/20260416-172655_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,4,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1036.9256885051727,True,4
4,FedAvg,16,0.7095238095238096,0.7033629574720682,0.5571794898737045,0.7058707011415847,0.7095238095238096,28,-1,-1,csv_geosciences/runs/20260416-172921_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,4,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1008.5768027305603,True,6
4,FedAvg,16,0.6904761904761905,0.6916736849492929,0.5774937669436137,0.6950315840621963,0.6904761904761905,26,-1,-1,csv_geosciences/runs/20260416-173233_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,4,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1041.7012977600098,True,0
4,FedProx,16,0.6833333333333333,0.6835316931502279,0.5943502617733819,0.6863992898351469,0.6833333333333333,29,-1,-1,csv_geosciences/runs/20260416-173539_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,4,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1070.320056438446,True,9
4,FedProx,16,0.7166666666666667,0.7078976138897415,0.5679349103144237,0.7150108994457999,0.7166666666666667,28,-1,-1,csv_geosciences/runs/20260416-173557_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,4,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1106.0218455791473,True,1
8,FedProx,16,0.5849056603773585,0.4317160826594789,0.6792400622705244,0.3421146315414738,0.5849056603773585,1,-1,-1,csv_geosciences/runs/20260416-174242_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,8,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1085.6497321128845,True,3
8,FedAvg,16,0.6768867924528302,0.6787652715375928,0.6318484252353884,0.6863414701062858,0.6768867924528302,8,-1,-1,csv_geosciences/runs/20260416-174712_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,8,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1067.7806854248047,True,6
8,FedAvg,16,0.660377358490566,0.6618809088169458,0.6228377262376389,0.6772996295094326,0.660377358490566,12,-1,-1,csv_geosciences/runs/20260416-175103_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,8,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1107.4044806957245,True,0
8,FedProx,16,0.7028301886792453,0.7036704209198227,0.5773924472478201,0.7105350337522165,0.7028301886792453,27,-1,-1,csv_geosciences/runs/20260416-175349_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,8,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1086.6929459571838,True,9
8,FedAvg,16,0.6933962264150944,0.6861400699311629,0.5944547574475126,0.6933172781110837,0.6933962264150944,27,-1,-1,csv_geosciences/runs/20260416-175509_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,8,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1060.3414413928986,True,10
8,FedProx,16,0.6792452830188679,0.6799478194883876,0.6248333309337778,0.6827049682094182,0.6792452830188679,13,-1,-1,csv_geosciences/runs/20260416-175511_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,8,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1150.4729344844818,True,1
8,FedAvg,16,0.6721698113207547,0.6706056400166822,0.6033780266232086,0.6734420537667709,0.6721698113207547,29,-1,-1,csv_geosciences/runs/20260416-175826_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,8,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1107.6168689727783,True,7
8,FedProx,16,0.6933962264150944,0.6830429429891458,0.5897195671667468,0.6922577755695837,0.6933962264150944,28,-1,-1,csv_geosciences/runs/20260416-180050_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,8,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1084.4176378250122,True,3
8,FedProx,16,0.6721698113207547,0.6569799413007291,0.6188844681348441,0.6714905892111027,0.6721698113207547,26,-1,-1,csv_geosciences/runs/20260416-180459_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,8,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1141.2476470470428,True,4
16,FedAvg,16,0.5925925925925926,0.4409991386735573,0.6762285961045159,0.3511659807956104,0.5925925925925926,1,-1,-1,csv_geosciences/runs/20260416-180929_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,16,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1333.498426914215,True,6
16,FedProx,16,0.5925925925925926,0.4409991386735573,0.6798517101064876,0.3511659807956104,0.5925925925925926,1,-1,-1,csv_geosciences/runs/20260416-181632_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,16,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1279.121788740158,True,10
16,FedAvg,16,0.6921296296296297,0.6927056026819671,0.6014097752394499,0.7049423931113066,0.6921296296296297,28,-1,-1,csv_geosciences/runs/20260416-181712_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,16,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1318.3180747032166,True,1
16,FedAvg,16,0.6666666666666666,0.6653793670675854,0.6259654863841004,0.7081695692400994,0.6666666666666666,26,-1,-1,csv_geosciences/runs/20260416-182139_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,16,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1389.3757565021515,True,7
16,FedProx,16,0.7106481481481481,0.7029743408469271,0.5837098619452229,0.7092877152485426,0.7106481481481481,19,-1,-1,csv_geosciences/runs/20260416-182258_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,16,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1325.0020122528076,True,3
16,FedProx,16,0.7060185185185185,0.7035223062362237,0.6002239037167143,0.705759599598824,0.7060185185185185,28,-1,-1,csv_geosciences/runs/20260416-182821_dataset_slices_sorted_worker_4.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_4_GoogLeNet,GoogLeNet,1,,2,16,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_4_GoogLeNet,,,1398.9020655155182,True,4
16,FedAvg,16,0.7013888888888888,0.6773599752417047,0.6046805377635691,0.7238421334781694,0.7013888888888888,28,-1,-1,csv_geosciences/runs/20260416-183059_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,16,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1286.8462219238281,True,6
32,FedProx,16,0.5727069351230425,0.4171339473352896,0.6839432013648201,0.32804779113503946,0.5727069351230425,1,-1,-1,csv_geosciences/runs/20260416-183256_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,594.9501626491547,True,3
16,FedAvg,16,0.6620370370370371,0.6424102090602133,0.6311805742206397,0.6655703543003314,0.6620370370370371,27,-1,-1,csv_geosciences/runs/20260416-183330_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,16,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1340.455218076706,True,9
16,FedProx,16,0.7013888888888888,0.6837743528726501,0.6018724575362824,0.7111148385887677,0.7013888888888888,27,-1,-1,csv_geosciences/runs/20260416-183606_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,16,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1312.5032303333282,True,0
16,FedProx,16,0.6828703703703703,0.6483010776372259,0.6268292109447496,0.7025427759304571,0.6828703703703703,29,-1,-1,csv_geosciences/runs/20260416-183935_dataset_slices_sorted_worker_10.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_10_GoogLeNet,GoogLeNet,1,,2,16,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_10_GoogLeNet,,,1379.9956350326538,True,10
32,FedAvg,16,0.5727069351230425,0.4171339473352896,0.6831653398155366,0.32804779113503946,0.5727069351230425,1,-1,-1,csv_geosciences/runs/20260416-184649_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.01,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1774.1250767707825,True,1
32,FedAvg,16,0.6375838926174496,0.6306767299463707,0.6417620363384818,0.6657458251417983,0.6375838926174496,26,-1,-1,csv_geosciences/runs/20260416-190024_dataset_slices_sorted_worker_6.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_6_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_6_GoogLeNet,,,1761.6895051002502,True,6
32,FedProx,16,0.680089485458613,0.670091334953055,0.6169980517703149,0.6901461079313428,0.680089485458613,24,-1,-1,csv_geosciences/runs/20260416-190222_dataset_slices_sorted_worker_7.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_7_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_7_GoogLeNet,,,1750.0746326446533,True,7
32,FedAvg,16,0.6420581655480985,0.6356876640927174,0.664472071916465,0.6728560775540641,0.6420581655480985,13,-1,-1,csv_geosciences/runs/20260416-190341_dataset_slices_sorted_worker_3.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_3_GoogLeNet,GoogLeNet,1,,2,32,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_3_GoogLeNet,,,1841.7769265174866,True,3
32,FedProx,16,0.6577181208053692,0.6521099108690274,0.6237416223391591,0.6655269537819873,0.6577181208053692,29,-1,-1,csv_geosciences/runs/20260416-190445_dataset_slices_sorted_worker_9.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.001,3,logs_geosciences/dataset_slices_sorted_run_9_GoogLeNet,GoogLeNet,1,,2,32,4,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_9_GoogLeNet,,,1871.257304906845,True,9
32,FedAvg,16,0.6487695749440716,0.6019071803496346,0.6391160148102165,0.6555929777406287,0.6487695749440716,27,-1,-1,csv_geosciences/runs/20260416-190454_dataset_slices_sorted_worker_0.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.0,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_0_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_0_GoogLeNet,,,1725.3289778232574,True,0
32,FedProx,16,0.6487695749440716,0.6148509561791088,0.633827686976533,0.6619141981558089,0.6487695749440716,29,-1,-1,csv_geosciences/runs/20260416-191931_dataset_slices_sorted_worker_1.csv,dataset_slices_sorted,dataset/dataset_slices_sorted,cuda,5,no_encryption,0.05,30,,,,,,224,0.0001,3,logs_geosciences/dataset_slices_sorted_run_1_GoogLeNet,GoogLeNet,1,,2,32,2,,,geosciences,static/plots_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,,,run_dataset_geosciences/dataset_slices_sorted_run_1_GoogLeNet,,,1958.311158657074,True,1
